Outlet_ID,Maximum_Monthly_Liters
OUT_08691,316.87
OUT_08692,274.67
OUT_08693,322.71
OUT_08694,338.67
OUT_08695,942.51
OUT_08696,131.41
OUT_08697,141.7
OUT_08698,337.46
OUT_08699,339.88
OUT_08700,373.98
OUT_08701,319.91
OUT_08702,295.24
OUT_08703,133.8
OUT_08704,944.58
OUT_08705,383.22
OUT_08706,143.22
OUT_08707,139.2
OUT_08708,929.41
OUT_08709,134.31
OUT_08710,113.62
OUT_08711,148.33
OUT_08712,139.07
OUT_08713,143.85
OUT_08714,307.36
OUT_08715,143.45
OUT_08716,2069.62
OUT_08717,343.93
OUT_08718,145.98
OUT_08719,308.55
OUT_08720,132.16
OUT_08721,946.19
OUT_08722,383.02
OUT_08724,170.85
OUT_08725,119.69
OUT_08726,171.67
OUT_08727,151.57
OUT_08728,345.88
OUT_08729,160.13
OUT_08730,134.45
OUT_08731,143.28
OUT_08732,140.23
OUT_08733,146.3
OUT_08734,145.75
OUT_08735,322.03
OUT_08736,942.09
OUT_08737,144.12
OUT_08738,338.25
OUT_08739,1938.34
OUT_08740,144.2
OUT_08741,160.16
OUT_08742,190.41
OUT_08743,133.88
OUT_08744,123.66
OUT_08745,314.27
OUT_08746,134.44
OUT_08747,121.33
OUT_08748,131.63
OUT_08749,357.73
OUT_08750,294.85
OUT_08751,333.66
OUT_08752,129.87
OUT_08753,923.9
OUT_08754,117.08
OUT_08755,140.11
OUT_08756,943.27
OUT_08757,149.41
OUT_08758,218.49
OUT_08759,975.44
OUT_08760,149.63
OUT_08761,941.33
OUT_08762,132.47
OUT_08763,297.73
OUT_08764,879.28
OUT_08765,144.49
OUT_08766,135.4
OUT_08767,931.02
OUT_08768,146.78
OUT_08769,135.48
OUT_08770,309.78
OUT_08771,336.68
OUT_08772,308.94
OUT_08773,164.86
OUT_08774,130.75
OUT_08775,329.68
OUT_08776,1001.86
OUT_08777,144.81
OUT_08778,142.72
OUT_08779,147.15
OUT_08780,1003.01
OUT_08781,319.12
OUT_08782,324.45
OUT_08783,972.04
OUT_08784,331.13
OUT_08785,1020.38
OUT_08786,132.9
OUT_08787,303.63
OUT_08788,139.94
OUT_08789,981.75
OUT_08790,145.97
OUT_08791,301.27
OUT_08792,155.86
OUT_08793,148.32
OUT_08794,294.66
OUT_08795,124.34
OUT_08796,147.08
OUT_08797,140.7
OUT_08798,131.77
OUT_08799,132.01
OUT_08800,133.15
OUT_08801,322.99
OUT_08802,154.37
OUT_08803,304.72
OUT_08804,209.65
OUT_08805,2017.39
OUT_08806,124.06
OUT_08807,326.55
OUT_08808,323.58
OUT_08809,138.48
OUT_08810,160.27
OUT_08811,228.55
OUT_08812,154.75
OUT_08813,131.38
OUT_08814,135.31
OUT_08815,960.41
OUT_08816,119.13
OUT_08817,319.92
OUT_08818,349.82
OUT_08819,329.79
OUT_08820,149.15
OUT_08821,318.2
OUT_08822,404.86
OUT_08823,354.14
OUT_08824,144.0
OUT_08825,125.11
OUT_08826,988.9
OUT_08827,1977.91
OUT_08828,150.82
OUT_08829,125.25
OUT_08830,146.03
OUT_08831,1978.52
OUT_08832,123.68
OUT_08833,138.24
OUT_08834,137.86
OUT_08835,2049.18
OUT_08836,121.65
OUT_08837,338.07
OUT_08838,328.2
OUT_08839,127.08
OUT_08840,982.93
OUT_08841,927.71
OUT_08842,132.11
OUT_08843,956.18
OUT_08844,358.08
OUT_08845,354.28
OUT_08846,370.29
OUT_08847,311.95
OUT_08848,310.44
OUT_08849,360.96
OUT_08850,938.41
OUT_08851,175.61
OUT_08852,132.66
OUT_08853,1011.8
OUT_08854,132.43
OUT_08855,938.67
OUT_08856,140.23
OUT_08857,354.57
OUT_08858,318.2
OUT_08859,128.16
OUT_08860,934.79
OUT_08861,114.94
OUT_08862,192.14
OUT_08863,142.57
OUT_08864,150.07
OUT_08865,308.26
OUT_08866,117.01
OUT_08867,209.42
OUT_08868,150.87
OUT_08869,325.62
OUT_08870,142.36
OUT_08871,933.29
OUT_08872,2034.64
OUT_08873,148.48
OUT_08874,164.88
OUT_08875,319.38
OUT_08876,144.42
OUT_08877,892.35
OUT_08878,311.0
OUT_08879,324.59
OUT_08880,135.42
OUT_08881,135.69
OUT_08882,129.68
OUT_08883,1056.04
OUT_08884,887.79
OUT_08885,151.53
OUT_08886,927.7
OUT_08887,336.78
OUT_08888,149.22
OUT_08889,167.87
OUT_08891,945.6
OUT_08892,321.64
OUT_08893,324.16
OUT_08894,146.78
OUT_08895,947.63
OUT_08896,132.2
OUT_08897,313.45
OUT_08898,1051.23
OUT_08899,317.35
OUT_08900,182.44
OUT_08901,146.59
OUT_08902,338.54
OUT_08903,114.38
OUT_08904,141.67
OUT_08905,122.73
OUT_08906,320.49
OUT_08907,310.52
OUT_08908,166.04
OUT_08909,130.86
OUT_08910,942.69
OUT_08911,121.16
OUT_08912,316.19
OUT_08913,936.92
OUT_08914,999.89
OUT_08915,134.63
OUT_08916,134.04
OUT_08917,119.48
OUT_08918,304.66
OUT_08919,143.25
OUT_08920,139.79
OUT_08921,969.52
OUT_08922,324.97
OUT_08923,147.17
OUT_08924,337.67
OUT_08925,1055.83
OUT_08926,165.38
OUT_08927,332.27
OUT_08928,940.54
OUT_08929,2009.8
OUT_08930,144.57
OUT_08931,130.04
OUT_08932,130.01
OUT_08933,334.88
OUT_08934,317.02
OUT_08935,344.92
OUT_08936,91.07
OUT_08937,180.94
OUT_08938,1015.22
OUT_08939,132.88
OUT_08940,131.52
OUT_08941,135.78
OUT_08942,125.87
OUT_08943,118.75
OUT_08944,932.48
OUT_08945,157.27
OUT_08946,938.0
OUT_08947,909.92
OUT_08948,123.29
OUT_08949,342.89
OUT_08950,323.44
OUT_08951,130.95
OUT_08952,182.72
OUT_08953,132.22
OUT_08954,141.91
OUT_08955,145.97
OUT_08956,112.13
OUT_08957,144.26
OUT_08958,950.34
OUT_08959,323.84
OUT_08960,143.28
OUT_08961,213.43
OUT_08962,160.69
OUT_08963,137.3
OUT_08964,937.41
OUT_08965,1000.56
OUT_08966,296.36
OUT_08967,175.84
OUT_08968,340.1
OUT_08969,933.02
OUT_08970,371.17
OUT_08971,157.6
OUT_08972,131.37
OUT_08973,157.84
OUT_08974,346.47
OUT_08975,133.12
OUT_08976,134.56
OUT_08977,190.68
OUT_08978,931.2
OUT_08979,947.39
OUT_08980,145.75
OUT_08981,117.68
OUT_08982,150.59
OUT_08983,315.15
OUT_08984,130.99
OUT_08985,177.63
OUT_08986,940.25
OUT_08987,324.35
OUT_08988,122.51
OUT_08989,137.9
OUT_08990,113.82
OUT_08991,345.28
OUT_08992,927.0
OUT_08993,137.94
OUT_08994,341.33
OUT_08995,2069.62
OUT_08996,135.21
OUT_08997,348.27
OUT_08998,327.68
OUT_08999,351.96
OUT_09000,148.82
OUT_09001,134.77
OUT_09002,143.75
OUT_09003,118.65
OUT_09004,111.38
OUT_09005,91.42
OUT_09006,2048.18
OUT_09007,2069.62
OUT_09008,123.17
OUT_09009,123.69
OUT_09010,969.1
OUT_09011,994.47
OUT_09012,1999.33
OUT_09013,141.09
OUT_09015,2060.47
OUT_09016,136.55
OUT_09017,134.42
OUT_09018,149.35
OUT_09019,117.14
OUT_09020,122.12
OUT_09021,115.79
OUT_09022,358.08
OUT_09023,116.94
OUT_09024,2005.2
OUT_09025,324.17
OUT_09026,125.21
OUT_09027,128.63
OUT_09028,319.17
OUT_09029,142.4
OUT_09030,132.42
OUT_09031,144.73
OUT_09032,306.75
OUT_09033,120.13
OUT_09034,356.86
OUT_09035,308.09
OUT_09036,2050.67
OUT_09037,111.04
OUT_09038,318.01
OUT_09039,1025.22
OUT_09041,310.55
OUT_09042,973.44
OUT_09043,983.23
OUT_09044,355.85
OUT_09045,351.66
OUT_09046,125.35
OUT_09047,953.27
OUT_09048,950.94
OUT_09049,104.15
OUT_09050,949.48
OUT_09051,952.74
OUT_09052,116.76
OUT_09053,353.67
OUT_09054,346.55
OUT_09055,189.49
OUT_09056,334.1
OUT_09057,311.14
OUT_09058,948.96
OUT_09059,136.97
OUT_09060,125.71
OUT_09061,139.79
OUT_09062,120.16
OUT_09063,141.68
OUT_09064,955.8
OUT_09065,308.55
OUT_09066,137.55
OUT_09067,139.11
OUT_09068,954.65
OUT_09069,359.89
OUT_09070,1023.94
OUT_09071,942.34
OUT_09072,2021.03
OUT_09073,355.89
OUT_09074,955.0
OUT_09075,123.49
OUT_09076,331.05
OUT_09077,125.38
OUT_09078,355.78
OUT_09079,334.12
OUT_09080,119.92
OUT_09081,960.51
OUT_09082,149.45
OUT_09083,303.25
OUT_09084,134.47
OUT_09085,131.68
OUT_09086,110.85
OUT_09087,118.05
OUT_09088,134.92
OUT_09089,982.15
OUT_09090,317.14
OUT_09091,323.53
OUT_09092,118.63
OUT_09093,967.84
OUT_09094,318.28
OUT_09095,326.98
OUT_09096,326.12
OUT_09097,1018.66
OUT_09098,124.96
OUT_09099,305.08
OUT_09100,315.12
OUT_09101,305.83
OUT_09102,310.67
OUT_09103,123.14
OUT_09104,964.81
OUT_09105,144.49
OUT_09106,310.29
OUT_09107,138.09
OUT_09108,360.47
OUT_09109,120.88
OUT_09110,951.17
OUT_09111,2037.81
OUT_09112,376.35
OUT_09113,166.42
OUT_09114,309.86
OUT_09115,132.69
OUT_09116,168.11
OUT_09117,311.83
OUT_09118,167.99
OUT_09119,308.05
OUT_09120,955.25
OUT_09121,121.02
OUT_09122,964.65
OUT_09123,326.24
OUT_09124,100.44
OUT_09125,127.43
OUT_09126,144.05
OUT_09127,125.8
OUT_09128,326.56
OUT_09129,116.55
OUT_09130,117.61
OUT_09131,308.19
OUT_09132,120.15
OUT_09133,109.63
OUT_09134,969.8
OUT_09135,113.29
OUT_09136,137.2
OUT_09137,116.13
OUT_09138,123.01
OUT_09139,310.28
OUT_09140,126.26
OUT_09141,118.45
OUT_09142,311.0
OUT_09143,314.97
OUT_09144,133.1
OUT_09145,148.3
OUT_09146,314.37
OUT_09147,118.79
OUT_09148,116.41
OUT_09149,115.12
OUT_09150,122.64
OUT_09151,976.29
OUT_09152,117.36
OUT_09153,120.23
OUT_09154,344.04
OUT_09155,116.09
OUT_09156,157.04
OUT_09157,122.09
OUT_09158,316.34
OUT_09159,311.18
OUT_09160,135.37
OUT_09161,131.2
OUT_09162,138.48
OUT_09163,123.55
OUT_09164,330.41
OUT_09165,312.42
OUT_09166,150.56
OUT_09167,305.09
OUT_09168,143.09
OUT_09169,115.82
OUT_09170,949.71
OUT_09171,115.95
OUT_09172,341.13
OUT_09173,115.41
OUT_09174,342.11
OUT_09175,332.54
OUT_09176,122.42
OUT_09177,128.31
OUT_09178,137.82
OUT_09179,123.75
OUT_09180,308.64
OUT_09181,315.42
OUT_09182,328.54
OUT_09183,950.74
OUT_09184,117.13
OUT_09185,992.16
OUT_09186,1023.17
OUT_09187,339.3
OUT_09188,340.88
OUT_09189,119.66
OUT_09190,329.53
OUT_09191,950.2
OUT_09192,343.6
OUT_09193,120.54
OUT_09194,125.95
OUT_09195,116.24
OUT_09196,116.8
OUT_09197,315.66
OUT_09198,950.03
OUT_09199,134.96
OUT_09200,949.88
OUT_09201,307.27
OUT_09202,141.68
OUT_09203,115.45
OUT_09204,310.59
OUT_09205,122.42
OUT_09206,127.77
OUT_09207,959.52
OUT_09208,124.37
OUT_09209,118.92
OUT_09210,341.39
OUT_09211,365.2
OUT_09212,113.88
OUT_09213,317.07
OUT_09214,2015.36
OUT_09215,951.09
OUT_09216,2015.1
OUT_09217,946.93
OUT_09218,117.57
OUT_09219,308.38
OUT_09220,310.4
OUT_09221,2023.57
OUT_09222,108.48
OUT_09223,145.0
OUT_09224,306.09
OUT_09225,117.05
OUT_09227,116.63
OUT_09228,119.97
OUT_09229,366.02
OUT_09230,118.43
OUT_09231,119.27
OUT_09232,976.69
OUT_09233,971.29
OUT_09234,119.16
OUT_09235,110.38
OUT_09236,998.06
OUT_09237,137.47
OUT_09238,313.0
OUT_09240,115.93
OUT_09241,308.51
OUT_09242,123.72
OUT_09243,958.76
OUT_09244,307.16
OUT_09245,117.88
OUT_09246,149.25
OUT_09247,154.86
OUT_09248,120.38
OUT_09249,114.46
OUT_09250,309.31
OUT_09251,119.38
OUT_09252,118.12
OUT_09253,316.13
OUT_09254,115.22
OUT_09255,304.85
OUT_09256,304.61
OUT_09257,2058.37
OUT_09258,117.19
OUT_09259,969.65
OUT_09260,119.92
OUT_09261,114.53
OUT_09262,949.77
OUT_09263,951.62
OUT_09264,115.33
OUT_09265,952.81
OUT_09266,114.25
OUT_09267,369.57
OUT_09268,116.03
OUT_09269,159.61
OUT_09270,116.03
OUT_09271,312.32
OUT_09272,312.1
OUT_09273,134.09
OUT_09274,2069.62
OUT_09275,2069.62
OUT_09276,122.01
OUT_09277,314.58
OUT_09278,148.33
OUT_09279,134.58
OUT_09280,101.57
OUT_09281,127.78
OUT_09282,124.36
OUT_09283,324.28
OUT_09284,316.34
OUT_09285,117.92
OUT_09286,324.62
OUT_09287,121.55
OUT_09288,957.19
OUT_09289,147.45
OUT_09290,129.51
OUT_09291,306.82
OUT_09292,120.19
OUT_09293,310.71
OUT_09294,330.56
OUT_09295,143.99
OUT_09296,117.97
OUT_09297,962.81
OUT_09298,121.97
OUT_09299,113.37
OUT_09300,112.86
OUT_09301,324.92
OUT_09302,308.91
OUT_09303,1972.76
OUT_09304,966.36
OUT_09305,138.04
OUT_09306,117.52
OUT_09307,1028.9
OUT_09308,136.4
OUT_09309,132.47
OUT_09310,2030.27
OUT_09311,138.64
OUT_09312,116.93
OUT_09313,128.32
OUT_09314,342.29
OUT_09315,306.8
OUT_09316,339.75
OUT_09317,988.47
OUT_09318,963.47
OUT_09319,343.3
OUT_09320,996.38
OUT_09321,120.53
OUT_09322,150.66
OUT_09323,2017.36
OUT_09324,307.41
OUT_09325,114.89
OUT_09326,135.77
OUT_09327,120.52
OUT_09328,118.63
OUT_09329,116.91
OUT_09330,122.89
OUT_09331,312.19
OUT_09332,998.72
OUT_09333,117.06
OUT_09334,155.86
OUT_09335,120.59
OUT_09336,987.34
OUT_09337,117.87
OUT_09338,135.01
OUT_09339,122.73
OUT_09340,928.13
OUT_09341,184.9
OUT_09342,952.25
OUT_09343,354.87
OUT_09344,155.65
OUT_09345,134.76
OUT_09346,119.92
OUT_09347,378.64
OUT_09348,131.07
OUT_09349,313.52
OUT_09350,119.02
OUT_09351,309.5
OUT_09352,121.31
OUT_09353,121.22
OUT_09354,946.46
OUT_09355,312.7
OUT_09356,121.68
OUT_09357,961.9
OUT_09358,122.64
OUT_09359,105.73
OUT_09360,116.89
OUT_09361,124.56
OUT_09362,149.49
OUT_09363,118.57
OUT_09364,118.63
OUT_09365,973.97
OUT_09366,123.57
OUT_09367,147.49
OUT_09368,119.27
OUT_09369,2011.43
OUT_09370,305.97
OUT_09371,135.58
OUT_09372,318.04
OUT_09373,304.33
OUT_09374,145.62
OUT_09375,138.99
OUT_09376,161.86
OUT_09377,946.36
OUT_09378,126.66
OUT_09379,306.04
OUT_09380,317.96
OUT_09381,153.34
OUT_09382,304.55
OUT_09383,339.51
OUT_09384,116.56
OUT_09385,341.44
OUT_09386,326.93
OUT_09387,143.79
OUT_09388,311.36
OUT_09389,107.21
OUT_09390,2025.81
OUT_09391,320.22
OUT_09392,113.62
OUT_09393,115.29
OUT_09394,336.87
OUT_09395,150.85
OUT_09396,354.9
OUT_09397,310.74
OUT_09398,312.25
OUT_09399,334.8
OUT_09400,964.64
OUT_09401,351.72
OUT_09402,118.31
OUT_09403,165.59
OUT_09404,307.62
OUT_09405,349.61
OUT_09406,119.64
OUT_09407,974.25
OUT_09408,133.08
OUT_09409,141.19
OUT_09410,957.38
OUT_09411,370.82
OUT_09412,110.07
OUT_09413,119.66
OUT_09414,303.63
OUT_09415,125.46
OUT_09416,162.69
OUT_09417,316.34
OUT_09418,326.08
OUT_09419,121.24
OUT_09420,115.8
OUT_09421,128.93
OUT_09422,2017.75
OUT_09423,307.09
OUT_09424,379.38
OUT_09425,314.15
OUT_09426,120.86
OUT_09427,330.95
OUT_09428,126.12
OUT_09429,302.28
OUT_09430,375.61
OUT_09431,136.79
OUT_09432,127.36
OUT_09433,127.13
OUT_09434,120.4
OUT_09435,117.45
OUT_09436,328.29
OUT_09437,135.85
OUT_09438,118.65
OUT_09439,312.48
OUT_09440,117.86
OUT_09441,116.09
OUT_09442,317.36
OUT_09443,119.1
OUT_09444,120.34
OUT_09445,2025.36
OUT_09446,311.91
OUT_09447,307.93
OUT_09448,975.88
OUT_09449,163.11
OUT_09450,950.76
OUT_09451,125.35
OUT_09452,133.65
OUT_09453,129.61
OUT_09454,115.76
OUT_09455,340.55
OUT_09456,118.93
OUT_09457,121.7
OUT_09458,337.05
OUT_09459,117.06
OUT_09460,144.11
OUT_09461,305.01
OUT_09462,121.17
OUT_09463,955.61
OUT_09464,119.13
OUT_09465,132.01
OUT_09466,313.73
OUT_09469,944.27
OUT_09470,307.51
OUT_09471,363.98
OUT_09472,155.16
OUT_09473,134.04
OUT_09474,142.61
OUT_09475,117.26
OUT_09476,954.23
OUT_09477,953.96
OUT_09478,119.18
OUT_09479,431.29
OUT_09480,311.77
OUT_09481,314.54
OUT_09482,2018.57
OUT_09483,123.85
OUT_09484,937.71
OUT_09485,144.86
OUT_09486,134.53
OUT_09487,959.86
OUT_09488,117.26
OUT_09489,119.65
OUT_09490,128.37
OUT_09491,949.68
OUT_09492,305.08
OUT_09493,117.38
OUT_09494,116.41
OUT_09495,309.85
OUT_09496,139.61
OUT_09497,119.03
OUT_09498,314.23
OUT_09499,118.61
OUT_09500,158.81
OUT_09501,2019.15
OUT_09502,118.65
OUT_09503,117.0
OUT_09504,129.86
OUT_09505,311.69
OUT_09506,116.15
OUT_09507,342.77
OUT_09508,313.7
OUT_09509,993.56
OUT_09510,311.81
OUT_09511,150.05
OUT_09512,116.61
OUT_09513,119.59
OUT_09514,114.06
OUT_09515,959.7
OUT_09516,134.9
OUT_09517,147.16
OUT_09518,305.48
OUT_09519,945.67
OUT_09520,309.43
OUT_09521,135.85
OUT_09522,135.28
OUT_09523,2012.18
OUT_09524,323.47
OUT_09525,340.93
OUT_09526,119.64
OUT_09527,121.83
OUT_09528,126.11
OUT_09529,324.82
OUT_09530,154.97
OUT_09531,138.11
OUT_09532,135.23
OUT_09533,2032.23
OUT_09534,124.16
OUT_09535,146.67
OUT_09536,120.6
OUT_09537,294.28
OUT_09538,139.18
OUT_09539,132.96
OUT_09540,946.49
OUT_09541,302.52
OUT_09542,312.09
OUT_09543,368.6
OUT_09544,117.09
OUT_09545,320.16
OUT_09546,132.31
OUT_09547,303.01
OUT_09548,964.03
OUT_09549,123.37
OUT_09550,299.82
OUT_09551,334.27
OUT_09552,957.07
OUT_09553,311.05
OUT_09554,118.83
OUT_09555,118.8
OUT_09556,115.89
OUT_09557,114.74
OUT_09558,123.36
OUT_09559,332.22
OUT_09560,114.43
OUT_09561,135.04
OUT_09562,117.4
OUT_09563,162.56
OUT_09564,117.76
OUT_09565,115.81
OUT_09566,136.21
OUT_09567,343.07
OUT_09568,954.62
OUT_09569,380.18
OUT_09570,961.69
OUT_09571,149.47
OUT_09572,307.36
OUT_09573,329.19
OUT_09574,130.42
OUT_09575,113.72
OUT_09576,1008.67
OUT_09577,121.22
OUT_09578,308.89
OUT_09579,952.32
OUT_09580,126.9
OUT_09581,1019.72
OUT_09582,2010.43
OUT_09583,953.6
OUT_09584,122.27
OUT_09585,1011.06
OUT_09586,2036.32
OUT_09587,118.23
OUT_09588,319.14
OUT_09589,310.31
OUT_09590,315.53
OUT_09591,324.6
OUT_09592,2044.58
OUT_09593,122.47
OUT_09594,307.01
OUT_09595,337.42
OUT_09596,132.94
OUT_09597,317.96
OUT_09598,154.33
OUT_09599,122.82
OUT_09600,993.79
OUT_09601,139.03
OUT_09602,125.19
OUT_09603,999.03
OUT_09604,148.92
OUT_09605,335.05
OUT_09606,373.73
OUT_09607,956.69
OUT_09608,2067.61
OUT_09609,130.9
OUT_09610,308.35
OUT_09611,116.48
OUT_09612,114.36
OUT_09613,124.99
OUT_09614,950.91
OUT_09615,310.99
OUT_09616,119.79
OUT_09617,117.36
OUT_09618,326.13
OUT_09619,136.68
OUT_09620,322.94
OUT_09621,127.22
OUT_09622,347.36
OUT_09624,117.35
OUT_09625,120.67
OUT_09626,337.09
OUT_09627,319.41
OUT_09628,157.95
OUT_09629,309.65
OUT_09630,117.51
OUT_09631,376.18
OUT_09632,121.01
OUT_09633,306.13
OUT_09634,2008.64
OUT_09635,313.17
OUT_09636,984.97
OUT_09637,991.87
OUT_09638,118.39
OUT_09639,158.84
OUT_09640,122.59
OUT_09641,120.58
OUT_09642,112.47
OUT_09643,334.76
OUT_09644,117.99
OUT_09645,108.51
OUT_09646,121.79
OUT_09647,316.39
OUT_09648,950.56
OUT_09649,304.71
OUT_09650,118.41
OUT_09651,119.35
OUT_09652,131.19
OUT_09653,309.24
OUT_09654,323.92
OUT_09655,116.89
OUT_09656,961.91
OUT_09657,128.92
OUT_09658,120.14
OUT_09659,117.41
OUT_09660,316.65
OUT_09661,304.83
OUT_09662,127.62
OUT_09663,128.2
OUT_09664,134.07
OUT_09665,311.09
OUT_09666,95.77
OUT_09667,326.08
OUT_09668,313.55
OUT_09669,112.27
OUT_09670,316.7
OUT_09671,309.28
OUT_09672,121.08
OUT_09673,315.9
OUT_09674,122.13
OUT_09675,118.79
OUT_09676,311.85
OUT_09677,117.19
OUT_09678,128.14
OUT_09679,119.8
OUT_09680,346.21
OUT_09681,121.95
OUT_09682,954.5
OUT_09683,345.41
OUT_09684,140.19
OUT_09685,134.34
OUT_09686,136.78
OUT_09687,135.53
OUT_09688,376.24
OUT_09689,131.59
OUT_09690,154.61
OUT_09691,120.08
OUT_09692,124.07
OUT_09693,347.97
OUT_09694,944.14
OUT_09695,312.75
OUT_09696,150.64
OUT_09697,350.25
OUT_09698,308.26
OUT_09699,168.39
OUT_09700,116.37
OUT_09701,137.33
OUT_09702,114.39
OUT_09703,119.49
OUT_09704,157.87
OUT_09705,303.3
OUT_09706,114.14
OUT_09707,2069.62
OUT_09708,120.05
OUT_09709,124.17
OUT_09710,2021.38
OUT_09711,315.54
OUT_09712,329.77
OUT_09713,139.12
OUT_09714,124.34
OUT_09715,1969.78
OUT_09716,985.15
OUT_09717,1014.49
OUT_09718,980.16
OUT_09719,948.01
OUT_09720,113.18
OUT_09721,314.98
OUT_09722,120.81
OUT_09723,327.67
OUT_09724,114.36
OUT_09725,121.17
OUT_09726,117.21
OUT_09727,1995.35
OUT_09728,162.02
OUT_09729,119.5
OUT_09731,2069.62
OUT_09732,116.79
OUT_09733,120.73
OUT_09734,121.12
OUT_09735,133.1
OUT_09736,302.66
OUT_09737,117.09
OUT_09738,107.75
OUT_09739,144.29
OUT_09740,117.35
OUT_09741,113.46
OUT_09742,312.27
OUT_09743,148.71
OUT_09744,160.24
OUT_09745,133.47
OUT_09746,122.36
OUT_09747,114.11
OUT_09748,951.58
OUT_09749,130.07
OUT_09750,2056.37
OUT_09751,140.9
OUT_09752,122.41
OUT_09753,154.61
OUT_09754,353.94
OUT_09755,949.15
OUT_09756,309.9
OUT_09757,152.01
OUT_09758,340.17
OUT_09759,141.91
OUT_09760,120.67
OUT_09761,126.88
OUT_09762,942.43
OUT_09763,953.49
OUT_09764,330.3
OUT_09765,120.52
OUT_09766,310.36
OUT_09767,153.58
OUT_09768,958.88
OUT_09769,122.15
OUT_09770,307.21
OUT_09771,149.97
OUT_09772,948.01
OUT_09773,314.26
OUT_09774,981.09
OUT_09775,118.4
OUT_09776,147.86
OUT_09777,306.68
OUT_09778,1979.63
OUT_09779,357.95
OUT_09780,2048.66
OUT_09781,126.27
OUT_09782,322.1
OUT_09783,978.38
OUT_09784,345.58
OUT_09785,113.43
OUT_09786,316.41
OUT_09787,953.04
OUT_09788,949.24
OUT_09789,118.74
OUT_09790,145.04
OUT_09791,118.99
OUT_09792,949.25
OUT_09793,136.98
OUT_09794,147.21
OUT_09795,946.94
OUT_09796,112.14
OUT_09797,135.77
OUT_09798,343.92
OUT_09799,306.04
OUT_09800,119.42
OUT_09801,124.7
OUT_09802,335.49
OUT_09803,140.74
OUT_09804,118.21
OUT_09805,126.24
OUT_09806,953.21
OUT_09807,325.56
OUT_09808,974.74
OUT_09809,130.91
OUT_09810,140.28
OUT_09811,946.08
OUT_09812,2058.87
OUT_09813,952.68
OUT_09814,123.09
OUT_09815,335.84
OUT_09816,123.28
OUT_09817,1973.67
OUT_09818,119.08
OUT_09819,142.55
OUT_09820,131.95
OUT_09821,118.66
OUT_09822,119.02
OUT_09823,334.05
OUT_09824,123.02
OUT_09825,114.68
OUT_09826,147.36
OUT_09827,307.62
OUT_09828,324.11
OUT_09829,949.02
OUT_09830,310.23
OUT_09831,148.81
OUT_09832,116.16
OUT_09833,117.07
OUT_09834,119.13
OUT_09835,308.44
OUT_09836,150.12
OUT_09837,2069.62
OUT_09838,120.74
OUT_09839,138.23
OUT_09840,949.98
OUT_09841,112.99
OUT_09842,132.76
OUT_09843,118.34
OUT_09844,122.23
OUT_09845,135.63
OUT_09846,110.25
OUT_09847,341.55
OUT_09848,339.83
OUT_09849,148.16
OUT_09850,123.01
OUT_09851,309.56
OUT_09852,304.54
OUT_09853,119.26
OUT_09854,130.11
OUT_09855,122.19
OUT_09856,128.02
OUT_09857,330.53
OUT_09858,135.42
OUT_09859,949.12
OUT_09860,121.63
OUT_09861,951.7
OUT_09862,371.2
OUT_09863,304.7
OUT_09864,147.15
OUT_09865,146.43
OUT_09866,117.03
OUT_09867,371.06
OUT_09868,960.29
OUT_09869,119.73
OUT_09870,312.17
OUT_09871,335.94
OUT_09872,141.91
OUT_09873,118.29
OUT_09874,948.18
OUT_09875,119.36
OUT_09876,313.6
OUT_09877,1010.62
OUT_09878,113.96
OUT_09879,147.34
OUT_09880,116.2
OUT_09881,320.3
OUT_09882,361.94
OUT_09883,308.4
OUT_09884,117.5
OUT_09885,143.53
OUT_09886,115.58
OUT_09887,310.52
OUT_09888,122.24
OUT_09889,113.52
OUT_09890,309.18
OUT_09891,128.32
OUT_09892,117.06
OUT_09893,311.61
OUT_09894,137.39
OUT_09895,118.4
OUT_09896,308.67
OUT_09897,144.96
OUT_09898,123.12
OUT_09899,127.68
OUT_09900,350.78
OUT_09901,124.07
OUT_09902,160.84
OUT_09903,2069.62
OUT_09904,122.01
OUT_09905,119.34
OUT_09906,136.82
OUT_09907,312.48
OUT_09908,315.2
OUT_09909,118.71
OUT_09910,120.34
OUT_09911,951.67
OUT_09912,992.64
OUT_09913,352.86
OUT_09914,975.54
OUT_09915,308.16
OUT_09916,330.68
OUT_09917,305.03
OUT_09918,122.1
OUT_09919,125.58
OUT_09920,117.77
OUT_09921,107.29
OUT_09922,2014.7
OUT_09923,114.27
OUT_09924,323.05
OUT_09925,328.67
OUT_09926,123.51
OUT_09927,304.16
OUT_09928,115.51
OUT_09929,304.98
OUT_09930,309.19
OUT_09931,146.96
OUT_09932,339.69
OUT_09933,2038.66
OUT_09934,948.07
OUT_09935,949.32
OUT_09936,135.38
OUT_09937,965.86
OUT_09938,117.14
OUT_09939,317.39
OUT_09940,117.56
OUT_09941,143.64
OUT_09942,117.63
OUT_09943,313.55
OUT_09944,144.78
OUT_09945,117.2
OUT_09946,995.73
OUT_09947,307.3
OUT_09948,134.0
OUT_09949,134.39
OUT_09951,156.5
OUT_09952,941.86
OUT_09953,315.75
OUT_09954,117.33
OUT_09955,119.23
OUT_09956,320.78
OUT_09957,312.48
OUT_09958,123.41
OUT_09959,316.8
OUT_09960,123.62
OUT_09961,984.66
OUT_09962,114.57
OUT_09963,954.7
OUT_09964,315.95
OUT_09965,117.75
